order_id,date,year,month,region,store,channel,segment,category,product_name,unit_price,quantity,discount_rate,revenue,margin_rate,profit,status
F04C80A6,2024-05-20,2024,2024-05,North,Store E,Online,Consumer,Home,Vacuum,141.79,7,0.123,870.45,0.33,287.25,Completed
C84B085B,2024-11-23,2024,2024-11,North,Store B,Offline,Consumer,Home,Cookware Set,101.13,2,0.074,187.29,0.3,56.19,Completed
23A8A590,2024-09-11,2024,2024-09,West,Store E,Offline,Consumer,Electronics,Headphones,446.78,1,0.0,446.78,0.294,131.35,Completed
5922A11F,2024-10-03,2024,2024-10,West,Store D,Offline,Consumer,Beauty,Serum,54.98,2,0.16,92.37,0.286,26.42,Completed
6C4B9ABD,2024-04-25,2024,2024-04,South,Store C,Online,Consumer,Apparel,Jeans,103.61,3,0.12,273.53,0.377,103.12,Completed
FB1B838A,2024-07-12,2024,2024-07,South,Store C,Online,Corporate,Apparel,Jeans,91.88,6,0.109,491.19,0.203,99.71,Completed
C91745D0,2024-06-01,2024,2024-06,South,Store C,Online,Consumer,Grocery,Milk 1L,42.05,3,0.019,123.75,0.197,24.38,Completed
A29307C2,2024-11-28,2024,2024-11,North,Store D,Online,Consumer,Beauty,Conditioner,56.47,9,0.157,428.44,0.288,123.39,Completed
D7006E73,2024-08-16,2024,2024-08,West,Store D,Online,SMB,Apparel,Hoodie,117.67,4,0.094,426.44,0.363,154.8,Completed
48C1BBE7,2024-11-15,2024,2024-11,North,Store E,Online,Consumer,Grocery,Eggs 12,24.07,2,0.073,44.63,0.221,9.86,Completed
33F31530,2024-10-16,2024,2024-10,West,Store E,Offline,Corporate,Apparel,Dress,32.76,4,0.125,114.66,0.301,34.51,Completed
AFB8CE87,2024-12-25,2024,2024-12,West,Store A,Online,Consumer,Beauty,Shampoo,33.69,4,0.0,134.76,0.219,29.51,Completed
F96B866E,2025-06-10,2025,2025-06,North,Store D,Online,Consumer,Apparel,Jacket,90.36,3,0.199,217.14,0.258,56.02,Completed
01E764DC,2024-10-15,2024,2024-10,West,Store B,Online,SMB,Grocery,Eggs 12,27.42,1,0.0,27.42,0.181,4.96,Cancelled
C09096BA,2024-10-22,2024,2024-10,North,Store A,Offline,Consumer,Home,Chair,38.64,5,0.144,165.38,0.295,48.79,Completed
1730CC8A,2024-11-27,2024,2024-11,West,Store C,Online,SMB,Apparel,Jeans,17.32,1,0.212,13.65,0.217,2.96,Completed
8F59FA38,2024-10-22,2024,2024-10,North,Store A,Online,Consumer,Grocery,Coffee 500g,25.29,4,0.079,93.17,0.327,30.47,Completed
62145682,2024-08-10,2024,2024-08,East,Store D,Online,Consumer,Home,Air Purifier,292.09,4,0.0,1168.36,0.346,404.25,Completed
7ACD3648,2024-05-12,2024,2024-05,East,Store A,Online,Consumer,Electronics,Smartphone,753.71,3,0.008,2243.04,0.294,659.45,Completed
6B44CF9E,2024-10-16,2024,2024-10,East,Store E,Online,Corporate,Apparel,T-Shirt,67.4,2,0.154,114.04,0.198,22.58,Returned
788E1D3A,2024-05-12,2024,2024-05,West,Store C,Offline,Corporate,Electronics,Laptop,693.24,3,0.101,1869.67,0.233,435.63,Completed
DE8D232D,2024-12-22,2024,2024-12,West,Store B,Online,Corporate,Home,Lamp,59.4,7,0.031,402.91,0.21,84.61,Completed
4F96938C,2025-04-23,2025,2025-04,North,Store A,Online,Consumer,Beauty,Lipstick,48.1,3,0.0,144.3,0.31,44.73,Completed
0B7F5630,2025-03-08,2025,2025-03,North,Store A,Offline,SMB,Grocery,Eggs 12,28.64,2,0.272,41.7,0.216,9.01,Completed
014AC7A6,2025-02-28,2025,2025-02,Central,Store A,Offline,Consumer,Beauty,Shampoo,75.28,6,0.058,425.48,0.288,122.54,Completed
0BDBBEB3,2024-04-25,2024,2024-04,East,Store B,Online,Corporate,Home,Air Purifier,251.89,6,0.0,1511.34,0.26,392.95,Completed
E32BF0C0,2024-01-19,2024,2024-01,Central,Store A,Online,Corporate,Grocery,Coffee 500g,37.74,4,0.187,122.73,0.372,45.66,Completed
73EB285E,2024-04-20,2024,2024-04,East,Store D,Online,Consumer,Grocery,Pasta 1kg,22.02,3,0.238,50.34,0.2,10.07,Completed
6355B6B6,2024-11-03,2024,2024-11,West,Store C,Online,Consumer,Electronics,Laptop,727.65,5,0.266,2670.48,0.198,528.76,Completed
F192F627,2024-03-08,2024,2024-03,North,Store C,Online,Corporate,Grocery,Pasta 1kg,40.66,3,0.082,111.98,0.235,26.32,Completed
E8138849,2024-02-24,2024,2024-02,East,Store A,Offline,Consumer,Home,Cookware Set,234.02,2,0.138,403.45,0.167,67.38,Completed
50BD6BBB,2025-06-22,2025,2025-06,West,Store E,Online,SMB,Home,Cookware Set,120.66,2,0.316,165.06,0.24,39.61,Completed
13ED677B,2024-07-10,2024,2024-07,South,Store C,Online,SMB,Home,Cookware Set,137.14,3,0.224,319.26,0.245,78.22,Completed
96499A69,2024-02-04,2024,2024-02,West,Store C,Online,Consumer,Home,Air Purifier,193.52,3,0.097,524.25,0.35,183.49,Completed
22974650,2024-10-03,2024,2024-10,Central,Store D,Offline,Corporate,Electronics,Laptop,879.72,5,0.227,3400.12,0.288,979.23,Returned
EF7E1E83,2025-01-11,2025,2025-01,West,Store E,Online,Corporate,Home,Vacuum,172.7,4,0.1,621.72,0.35,217.6,Completed
EAE10652,2024-09-05,2024,2024-09,North,Store C,Online,Corporate,Home,Desk,296.93,1,0.231,228.34,0.253,57.77,Completed
C0166016,2024-03-11,2024,2024-03,Central,Store E,Online,Consumer,Grocery,Milk 1L,8.08,2,0.12,14.22,0.275,3.91,Completed
4D53B526,2024-10-05,2024,2024-10,East,Store B,Offline,Corporate,Electronics,Smartphone,306.39,4,0.076,1132.42,0.303,343.12,Completed
E49C6259,2024-02-07,2024,2024-02,North,Store B,Online,Consumer,Beauty,Sunscreen,16.23,4,0.135,56.16,0.295,16.57,Completed
BA9F36F0,2025-01-29,2025,2025-01,West,Store B,Online,SMB,Apparel,T-Shirt,113.96,3,0.101,307.35,0.438,134.62,Completed
F217173E,2025-05-22,2025,2025-05,South,Store B,Offline,Corporate,Beauty,Moisturizer,73.78,2,0.032,142.84,0.201,28.71,Completed
58171436,2024-01-23,2024,2024-01,South,Store C,Online,Consumer,Grocery,Milk 1L,19.79,7,0.246,104.45,0.248,25.9,Completed
A1D2E1BF,2024-11-04,2024,2024-11,South,Store E,Offline,Consumer,Home,Lamp,174.4,4,0.231,536.45,0.166,89.05,Returned
7514FABC,2025-03-24,2025,2025-03,East,Store E,Online,Consumer,Grocery,Eggs 12,39.56,4,0.062,148.43,0.258,38.29,Returned
2DB9F6D7,2024-12-11,2024,2024-12,North,Store C,Offline,Consumer,Beauty,Shampoo,10.64,4,0.202,33.96,0.339,11.51,Returned
6B326BFF,2024-03-21,2024,2024-03,Central,Store A,Online,Consumer,Home,Air Purifier,48.01,3,0.104,129.05,0.261,33.68,Completed
4BF89C08,2024-02-06,2024,2024-02,West,Store A,Offline,Consumer,Apparel,T-Shirt,67.81,2,0.263,99.95,0.217,21.69,Completed
8C475BB9,2024-09-04,2024,2024-09,South,Store E,Online,Consumer,Apparel,Jacket,105.73,2,0.159,177.84,0.259,46.06,Completed
9AD7D312,2024-01-27,2024,2024-01,Central,Store D,Offline,Consumer,Grocery,Pasta 1kg,32.97,7,0.0,230.79,0.249,57.47,Completed
B3D1803F,2025-03-27,2025,2025-03,North,Store B,Online,Consumer,Electronics,Headphones,710.23,3,0.052,2019.89,0.354,715.04,Completed
0AEA5792,2024-10-05,2024,2024-10,North,Store B,Offline,Consumer,Beauty,Sunscreen,68.03,1,0.0,68.03,0.273,18.57,Completed
74B2248E,2024-06-20,2024,2024-06,West,Store B,Online,Corporate,Electronics,Headphones,543.58,3,0.133,1413.85,0.188,265.8,Completed
794E1990,2025-02-20,2025,2025-02,South,Store C,Online,Consumer,Home,Vacuum,173.96,6,0.14,897.63,0.342,306.99,Completed
40432346,2024-04-25,2024,2024-04,North,Store D,Online,Consumer,Electronics,Tablet,273.65,6,0.139,1413.68,0.23,325.15,Cancelled
E86B1D17,2024-10-04,2024,2024-10,North,Store E,Online,Consumer,Beauty,Conditioner,69.73,3,0.047,199.36,0.152,30.3,Completed
37DD429E,2024-09-30,2024,2024-09,South,Store A,Online,Consumer,Beauty,Shampoo,40.78,1,0.0,40.78,0.116,4.73,Completed
484D221F,2024-02-26,2024,2024-02,North,Store D,Offline,Corporate,Beauty,Sunscreen,16.92,4,0.089,61.66,0.271,16.71,Completed
150FB5D1,2025-03-08,2025,2025-03,West,Store C,Online,Consumer,Home,Air Purifier,236.1,3,0.137,611.26,0.413,252.45,Completed
E13B1A23,2025-01-12,2025,2025-01,North,Store A,Online,SMB,Grocery,Rice 5kg,4.44,4,0.29,12.61,0.375,4.73,Cancelled
E1A8C4CB,2024-04-17,2024,2024-04,East,Store B,Online,Consumer,Home,Vacuum,155.57,2,0.075,287.8,0.182,52.38,Completed
41B14B71,2024-08-20,2024,2024-08,Central,Store D,Offline,Consumer,Electronics,Headphones,432.09,3,0.094,1174.42,0.156,183.21,Completed
B4A08FB2,2024-06-16,2024,2024-06,East,Store D,Offline,Consumer,Electronics,Camera,772.91,2,0.04,1483.99,0.438,649.99,Completed
2362E36E,2025-05-21,2025,2025-05,South,Store B,Online,SMB,Beauty,Lipstick,13.32,3,0.035,38.56,0.307,11.84,Completed
91B6E7EC,2024-12-26,2024,2024-12,North,Store D,Offline,SMB,Home,Chair,284.33,4,0.153,963.31,0.371,357.39,Completed
F6ACFD67,2025-05-24,2025,2025-05,Central,Store D,Offline,Consumer,Electronics,Headphones,732.53,3,0.0,2197.59,0.25,549.4,Completed
61E54704,2025-02-18,2025,2025-02,North,Store D,Online,Consumer,Grocery,Eggs 12,8.07,5,0.065,37.73,0.326,12.3,Completed
419D2640,2025-03-03,2025,2025-03,East,Store B,Online,Consumer,Home,Chair,248.4,4,0.14,854.5,0.295,252.08,Completed
88EDC435,2024-06-16,2024,2024-06,South,Store A,Offline,Consumer,Grocery,Olive Oil 500ml,6.66,3,0.0,19.98,0.1,2.0,Returned
F175C151,2025-04-03,2025,2025-04,West,Store E,Online,SMB,Home,Desk,42.59,4,0.147,145.32,0.229,33.28,Completed
C5A10474,2024-06-29,2024,2024-06,East,Store B,Online,SMB,Beauty,Shampoo,62.07,2,0.057,117.06,0.33,38.63,Returned
4BA4C922,2025-03-22,2025,2025-03,Central,Store A,Online,Corporate,Beauty,Shampoo,40.8,8,0.075,301.92,0.151,45.59,Completed
B96EF649,2025-01-18,2025,2025-01,Central,Store C,Online,Corporate,Grocery,Milk 1L,20.94,4,0.19,67.85,0.313,21.24,Completed
455D09B8,2024-10-02,2024,2024-10,West,Store D,Offline,Corporate,Apparel,Dress,20.79,4,0.111,73.93,0.287,21.22,Completed
92B6418A,2024-04-01,2024,2024-04,East,Store C,Offline,Corporate,Electronics,Smartwatch,738.8,4,0.052,2801.53,0.187,523.89,Completed
279B60C8,2024-11-20,2024,2024-11,East,Store B,Online,SMB,Beauty,Lipstick,61.26,2,0.022,119.82,0.214,25.64,Completed
C170DB1E,2024-12-03,2024,2024-12,Central,Store A,Online,Corporate,Home,Desk,299.66,3,0.0,898.98,0.237,213.06,Completed
0CA5B2BF,2025-01-05,2025,2025-01,West,Store D,Offline,Consumer,Grocery,Coffee 500g,2.82,2,0.022,5.52,0.26,1.44,Completed
0BFC01AB,2024-02-05,2024,2024-02,West,Store D,Online,Consumer,Apparel,Sneakers,66.33,4,0.183,216.77,0.212,45.96,Completed
3CD1F249,2024-05-14,2024,2024-05,Central,Store A,Online,Corporate,Apparel,Sneakers,71.14,3,0.165,178.21,0.176,31.36,Completed
13CD2416,2024-10-29,2024,2024-10,South,Store B,Online,SMB,Electronics,Smartphone,573.17,3,0.0,1719.51,0.346,594.95,Completed
6427A22E,2025-04-05,2025,2025-04,Central,Store A,Offline,Consumer,Apparel,Dress,83.97,6,0.088,459.48,0.304,139.68,Completed
C732B351,2024-05-05,2024,2024-05,West,Store A,Online,SMB,Apparel,Sneakers,46.59,4,0.212,146.85,0.182,26.73,Completed
D4155A87,2025-04-29,2025,2025-04,South,Store E,Online,Consumer,Apparel,Sneakers,22.19,5,0.101,99.74,0.302,30.12,Completed
A010C0FC,2025-06-10,2025,2025-06,West,Store A,Online,Consumer,Grocery,Milk 1L,20.55,7,0.073,133.35,0.307,40.94,Completed
2DD2FBDE,2024-02-18,2024,2024-02,North,Store A,Offline,Corporate,Beauty,Serum,76.43,2,0.052,144.91,0.224,32.46,Completed
9F23595A,2025-01-25,2025,2025-01,North,Store E,Online,SMB,Home,Desk,108.16,2,0.191,175.0,0.226,39.55,Completed
13D03FE0,2024-08-02,2024,2024-08,Central,Store D,Offline,Consumer,Electronics,Camera,682.23,3,0.178,1682.38,0.289,486.21,Completed
BDC2C845,2024-03-15,2024,2024-03,Central,Store D,Online,Consumer,Apparel,Hoodie,133.83,4,0.058,504.27,0.362,182.55,Completed
C0C92946,2024-04-30,2024,2024-04,East,Store D,Online,Consumer,Home,Cookware Set,200.41,4,0.134,694.22,0.148,102.74,Completed
7BBC95E7,2024-07-14,2024,2024-07,South,Store E,Online,Consumer,Electronics,Smartphone,435.59,4,0.02,1707.51,0.374,638.61,Completed
DA523703,2024-01-10,2024,2024-01,South,Store E,Offline,Corporate,Grocery,Eggs 12,34.72,4,0.189,112.63,0.304,34.24,Completed
F112B2C2,2025-01-10,2025,2025-01,Central,Store B,Online,Consumer,Beauty,Serum,21.57,6,0.17,107.42,0.35,37.6,Completed
83E91261,2024-09-01,2024,2024-09,South,Store B,Online,Corporate,Beauty,Shampoo,89.62,3,0.021,263.21,0.47,123.71,Completed
875D1881,2024-07-05,2024,2024-07,West,Store D,Online,Consumer,Home,Lamp,249.47,3,0.102,672.07,0.237,159.28,Completed
8160C477,2025-04-13,2025,2025-04,West,Store B,Online,Consumer,Electronics,Smartwatch,388.88,3,0.126,1019.64,0.26,265.11,Completed
2AE94AA5,2025-06-05,2025,2025-06,East,Store A,Online,Corporate,Beauty,Lipstick,53.68,3,0.09,146.55,0.34,49.83,Completed
EF30D0CA,2024-09-04,2024,2024-09,Central,Store B,Offline,Corporate,Home,Chair,31.89,4,0.125,111.62,0.305,34.04,Completed
0E8800D2,2024-06-16,2024,2024-06,South,Store E,Offline,Corporate,Home,Chair,39.22,3,0.071,109.31,0.288,31.48,Cancelled
142B5938,2024-11-21,2024,2024-11,West,Store C,Online,Corporate,Home,Chair,133.02,4,0.174,439.5,0.395,173.6,Completed
7E880CF4,2024-08-06,2024,2024-08,North,Store C,Online,Consumer,Electronics,Smartphone,472.55,3,0.184,1156.8,0.242,279.95,Completed
90064530,2025-04-26,2025,2025-04,East,Store A,Online,SMB,Apparel,Hoodie,100.08,3,0.216,235.39,0.239,56.26,Completed
AE1AF7C9,2024-06-04,2024,2024-06,West,Store E,Offline,Consumer,Grocery,Milk 1L,10.61,3,0.276,23.04,0.257,5.92,Completed
C2BAD9B5,2024-03-10,2024,2024-03,South,Store C,Online,Consumer,Grocery,Rice 5kg,26.68,7,0.122,163.98,0.215,35.26,Completed
19A9799A,2024-01-09,2024,2024-01,Central,Store B,Online,Consumer,Electronics,Camera,835.04,5,0.081,3837.01,0.319,1224.01,Completed
3E9C1716,2024-04-01,2024,2024-04,Central,Store D,Offline,Corporate,Grocery,Olive Oil 500ml,5.54,3,0.199,13.31,0.358,4.76,Completed
43A283F2,2024-02-21,2024,2024-02,South,Store C,Online,Consumer,Beauty,Moisturizer,38.22,5,0.0,191.1,0.322,61.53,Completed
2B846EAD,2025-05-06,2025,2025-05,East,Store D,Offline,Consumer,Home,Lamp,171.18,5,0.033,827.66,0.328,271.47,Completed
8E1B47D3,2025-01-02,2025,2025-01,North,Store B,Online,Consumer,Grocery,Pasta 1kg,35.99,4,0.106,128.7,0.366,47.1,Completed
911343CC,2024-11-09,2024,2024-11,South,Store B,Online,Consumer,Beauty,Serum,22.5,4,0.147,76.77,0.323,24.8,Completed
AC103EF6,2025-05-25,2025,2025-05,East,Store C,Offline,Consumer,Home,Lamp,299.76,1,0.101,269.48,0.217,58.48,Completed
E83F5C6D,2024-11-29,2024,2024-11,North,Store D,Online,SMB,Apparel,T-Shirt,76.78,5,0.145,328.23,0.273,89.61,Completed
AF435182,2025-01-16,2025,2025-01,Central,Store C,Offline,Consumer,Grocery,Rice 5kg,5.44,3,0.0,16.32,0.28,4.57,Completed
DE777902,2024-03-26,2024,2024-03,North,Store B,Online,SMB,Home,Desk,91.62,1,0.044,87.59,0.22,19.27,Completed
E7FF5938,2024-06-04,2024,2024-06,East,Store B,Online,Consumer,Electronics,Camera,833.56,4,0.114,2954.14,0.295,871.47,Completed
B3FB56EA,2024-11-29,2024,2024-11,North,Store C,Offline,Consumer,Home,Cookware Set,96.88,2,0.235,148.23,0.247,36.61,Cancelled
BB3A11C7,2025-03-27,2025,2025-03,South,Store B,Online,Consumer,Grocery,Milk 1L,20.15,4,0.135,69.72,0.306,21.33,Completed
981D69E7,2024-06-01,2024,2024-06,West,Store C,Offline,Corporate,Apparel,T-Shirt,32.52,1,0.111,28.91,0.32,9.25,Completed
79246627,2024-09-01,2024,2024-09,South,Store D,Online,Consumer,Apparel,Dress,105.46,4,0.164,352.66,0.301,106.15,Returned
0AEC44B7,2024-06-01,2024,2024-06,Central,Store B,Offline,Corporate,Beauty,Lipstick,54.86,7,0.124,336.4,0.222,74.68,Completed
A8147289,2024-06-05,2024,2024-06,West,Store B,Offline,Consumer,Grocery,Rice 5kg,42.77,5,0.039,205.51,0.239,49.12,Completed
105AFFB6,2024-11-06,2024,2024-11,East,Store C,Online,Consumer,Grocery,Eggs 12,5.06,3,0.137,13.1,0.249,3.26,Completed
A35A4C2F,2025-05-11,2025,2025-05,North,Store D,Online,SMB,Electronics,Tablet,656.57,8,0.143,4501.44,0.135,607.69,Completed
C34CDFDE,2025-06-11,2025,2025-06,West,Store C,Online,Consumer,Electronics,Camera,316.72,2,0.119,558.06,0.429,239.41,Completed
0EEE050A,2024-11-01,2024,2024-11,Central,Store C,Online,Consumer,Grocery,Olive Oil 500ml,28.62,2,0.043,54.78,0.325,17.8,Completed
9E9A2D76,2024-01-14,2024,2024-01,South,Store E,Online,Corporate,Home,Lamp,256.38,4,0.009,1016.29,0.197,200.21,Completed
0D7B4A5D,2024-05-29,2024,2024-05,North,Store B,Offline,Corporate,Electronics,Headphones,585.61,5,0.0,2928.05,0.129,377.72,Completed
5A043193,2024-12-20,2024,2024-12,Central,Store B,Online,Consumer,Grocery,Coffee 500g,36.56,4,0.222,113.77,0.276,31.4,Completed
B74D9B76,2025-05-14,2025,2025-05,East,Store D,Online,Corporate,Home,Desk,25.01,5,0.027,121.67,0.378,45.99,Completed
8F4DAC8E,2024-03-19,2024,2024-03,South,Store E,Online,Consumer,Electronics,Headphones,860.05,5,0.161,3607.91,0.353,1273.59,Completed
6A8E3A10,2025-03-23,2025,2025-03,North,Store E,Online,SMB,Electronics,Smartwatch,233.48,2,0.0,466.96,0.288,134.48,Completed
52B086DA,2025-04-19,2025,2025-04,East,Store B,Offline,Consumer,Apparel,Sneakers,69.62,1,0.147,59.39,0.373,22.15,Completed
836E4DA0,2024-02-18,2024,2024-02,Central,Store C,Online,Consumer,Apparel,Dress,89.14,3,0.126,233.73,0.15,35.06,Completed
D9E0AEAE,2025-05-03,2025,2025-05,North,Store B,Offline,Consumer,Electronics,Camera,264.0,4,0.144,903.94,0.38,343.5,Completed
CE6FB74C,2024-11-17,2024,2024-11,West,Store E,Offline,Corporate,Electronics,Smartphone,944.24,4,0.113,3350.16,0.319,1068.7,Completed
D1705579,2025-04-01,2025,2025-04,South,Store B,Online,Corporate,Grocery,Eggs 12,25.17,3,0.075,69.85,0.342,23.89,Completed
0A97DAE5,2024-12-29,2024,2024-12,East,Store B,Offline,Consumer,Apparel,T-Shirt,136.19,2,0.0,272.38,0.236,64.28,Completed
C76E4595,2025-01-01,2025,2025-01,East,Store E,Online,SMB,Electronics,Laptop,857.5,2,0.146,1464.61,0.41,600.49,Completed
BA221701,2025-04-17,2025,2025-04,East,Store A,Offline,Consumer,Grocery,Rice 5kg,16.07,2,0.081,29.54,0.348,10.28,Completed
504E0C5B,2025-02-16,2025,2025-02,North,Store E,Online,Consumer,Electronics,Smartphone,660.17,7,0.11,4112.86,0.17,699.19,Completed
37E04660,2024-08-08,2024,2024-08,Central,Store D,Offline,Corporate,Grocery,Milk 1L,11.53,2,0.06,21.68,0.321,6.96,Completed
361C4C8C,2024-07-25,2024,2024-07,Central,Store B,Online,Consumer,Electronics,Smartwatch,735.15,7,0.088,4693.2,0.31,1454.89,Returned
31441126,2025-06-07,2025,2025-06,East,Store B,Online,Corporate,Apparel,T-Shirt,57.2,2,0.063,107.19,0.19,20.37,Completed
2D11FC4D,2024-05-22,2024,2024-05,South,Store B,Online,Corporate,Grocery,Milk 1L,28.23,5,0.074,130.7,0.352,46.01,Completed
0149D79C,2024-07-22,2024,2024-07,West,Store E,Offline,Consumer,Beauty,Moisturizer,49.1,4,0.065,183.63,0.316,58.03,Returned
2C1BA19C,2024-03-18,2024,2024-03,North,Store B,Online,Consumer,Home,Cookware Set,189.11,2,0.091,343.8,0.27,92.83,Completed
2DCE78E4,2024-07-02,2024,2024-07,North,Store B,Offline,SMB,Home,Chair,271.65,1,0.105,243.13,0.35,85.1,Completed
4BBA39B4,2024-11-11,2024,2024-11,West,Store A,Offline,Corporate,Home,Chair,151.93,6,0.037,877.85,0.314,275.64,Completed
FB9D910F,2024-04-14,2024,2024-04,East,Store A,Online,Corporate,Apparel,T-Shirt,71.17,3,0.073,197.92,0.162,32.06,Completed
F4CA2DF3,2024-08-17,2024,2024-08,West,Store E,Online,Consumer,Grocery,Eggs 12,6.37,2,0.219,9.95,0.221,2.2,Completed
AA944D72,2024-11-24,2024,2024-11,North,Store C,Offline,Consumer,Electronics,Laptop,775.3,2,0.104,1389.34,0.333,462.65,Completed
77F11407,2024-07-27,2024,2024-07,Central,Store B,Online,Consumer,Electronics,Laptop,396.77,3,0.103,1067.71,0.125,133.46,Completed
E9EAC594,2025-02-11,2025,2025-02,West,Store B,Online,Consumer,Electronics,Smartphone,756.45,3,0.12,1997.03,0.116,231.66,Completed
F3350277,2024-10-05,2024,2024-10,North,Store D,Offline,Consumer,Home,Desk,41.99,4,0.171,139.24,0.289,40.24,Completed
D21C0E02,2024-06-24,2024,2024-06,West,Store E,Offline,Corporate,Electronics,Camera,608.23,6,0.165,3047.23,0.216,658.2,Completed
5EB1D199,2025-01-26,2025,2025-01,Central,Store A,Offline,Consumer,Home,Desk,265.88,4,0.239,809.34,0.238,192.62,Completed
20F974FD,2024-10-26,2024,2024-10,South,Store D,Online,Corporate,Beauty,Lipstick,76.82,4,0.1,276.55,0.262,72.46,Completed
00869954,2024-08-31,2024,2024-08,Central,Store E,Online,Consumer,Beauty,Conditioner,48.13,4,0.074,178.27,0.366,65.25,Completed
61DBE607,2024-03-27,2024,2024-03,Central,Store A,Online,Consumer,Home,Cookware Set,84.01,3,0.18,206.66,0.246,50.84,Returned
369E06E1,2025-06-16,2025,2025-06,Central,Store B,Offline,Consumer,Home,Lamp,208.75,3,0.031,606.84,0.303,183.87,Completed
593B4D44,2024-04-03,2024,2024-04,East,Store A,Online,SMB,Electronics,Smartphone,827.67,6,0.113,4404.86,0.328,1444.79,Completed
CE005BCA,2024-07-26,2024,2024-07,East,Store B,Offline,Corporate,Electronics,Headphones,218.38,3,0.124,573.9,0.358,205.46,Returned
77181DD8,2024-11-12,2024,2024-11,South,Store D,Online,Consumer,Grocery,Olive Oil 500ml,9.75,6,0.16,49.14,0.255,12.53,Completed
2FDCC876,2025-05-18,2025,2025-05,West,Store C,Online,Consumer,Electronics,Headphones,444.58,3,0.0,1333.74,0.233,310.76,Completed
8CB4B40E,2024-06-11,2024,2024-06,North,Store C,Online,Corporate,Electronics,Smartwatch,752.94,6,0.034,4364.04,0.415,1811.08,Completed
85CF88EB,2024-03-02,2024,2024-03,East,Store A,Offline,Corporate,Electronics,Camera,497.88,3,0.031,1447.34,0.226,327.1,Completed
4FE7B299,2025-01-16,2025,2025-01,East,Store D,Offline,Corporate,Beauty,Sunscreen,31.96,3,0.02,93.96,0.153,14.38,Cancelled
9C779D79,2025-05-28,2025,2025-05,Central,Store D,Online,Consumer,Electronics,Smartwatch,679.96,6,0.171,3382.12,0.305,1031.55,Cancelled
B4FD82E0,2024-09-01,2024,2024-09,Central,Store C,Online,Consumer,Apparel,Sneakers,62.31,3,0.107,166.93,0.278,46.41,Completed
F931A1AE,2025-06-22,2025,2025-06,East,Store A,Online,Consumer,Electronics,Smartphone,876.77,4,0.0,3507.08,0.1,350.71,Completed
1C1A4800,2024-06-22,2024,2024-06,East,Store D,Offline,Consumer,Apparel,Sneakers,83.9,3,0.0,251.7,0.318,80.04,Completed
67CA2639,2025-04-20,2025,2025-04,West,Store C,Online,Consumer,Apparel,Hoodie,81.38,2,0.106,145.51,0.125,18.19,Completed
783DC71F,2024-01-01,2024,2024-01,East,Store C,Offline,Consumer,Electronics,Tablet,774.78,2,0.11,1379.11,0.246,339.26,Completed
00AFAF38,2025-01-01,2025,2025-01,South,Store D,Online,Corporate,Grocery,Eggs 12,21.94,1,0.188,17.82,0.337,6.01,Completed
66FEE846,2025-04-23,2025,2025-04,North,Store C,Offline,SMB,Beauty,Shampoo,45.21,5,0.181,185.13,0.244,45.17,Completed
52016A9F,2024-05-31,2024,2024-05,East,Store C,Offline,SMB,Apparel,Sneakers,112.36,3,0.03,326.97,0.382,124.9,Completed
FCAB4F9C,2025-04-02,2025,2025-04,East,Store C,Offline,Corporate,Home,Air Purifier,243.94,4,0.07,907.46,0.365,331.22,Completed
8BF8C5D7,2024-11-19,2024,2024-11,South,Store D,Online,Corporate,Apparel,T-Shirt,93.55,2,0.109,166.71,0.321,53.51,Returned
9832D5F7,2024-06-21,2024,2024-06,South,Store A,Offline,Consumer,Apparel,T-Shirt,34.38,3,0.281,74.16,0.33,24.47,Completed
E99573C0,2024-01-24,2024,2024-01,North,Store C,Online,Corporate,Grocery,Olive Oil 500ml,27.55,7,0.274,140.01,0.357,49.98,Completed
480CAC04,2024-12-23,2024,2024-12,East,Store B,Online,SMB,Beauty,Serum,85.92,1,0.071,79.82,0.205,16.36,Completed
5A3AD253,2024-07-21,2024,2024-07,North,Store B,Offline,Consumer,Grocery,Pasta 1kg,10.0,1,0.043,9.57,0.29,2.78,Returned
724F7CE7,2024-10-20,2024,2024-10,North,Store C,Online,Consumer,Apparel,Jeans,126.9,6,0.071,707.34,0.226,159.86,Completed
228B0D43,2024-04-17,2024,2024-04,West,Store A,Offline,SMB,Electronics,Laptop,686.81,4,0.163,2299.44,0.191,439.19,Completed
D5AA23C3,2024-01-11,2024,2024-01,North,Store D,Online,Consumer,Electronics,Smartphone,429.22,4,0.265,1261.91,0.153,193.07,Completed
9FACC369,2024-02-22,2024,2024-02,West,Store E,Online,Consumer,Home,Desk,219.86,4,0.0,879.44,0.299,262.95,Completed
042A1517,2024-12-12,2024,2024-12,East,Store D,Online,Corporate,Electronics,Laptop,310.41,3,0.303,649.07,0.354,229.77,Completed
64667F43,2024-03-09,2024,2024-03,South,Store D,Offline,Corporate,Beauty,Shampoo,37.14,3,0.038,107.19,0.332,35.59,Completed
D397D130,2024-06-09,2024,2024-06,East,Store B,Online,Consumer,Grocery,Coffee 500g,14.53,3,0.124,38.18,0.331,12.64,Completed
CA7AE490,2024-11-15,2024,2024-11,East,Store A,Offline,Consumer,Beauty,Shampoo,26.39,3,0.087,72.28,0.295,21.32,Cancelled
C903D3BB,2024-05-27,2024,2024-05,Central,Store C,Online,Consumer,Apparel,Jeans,101.93,4,0.07,379.18,0.357,135.37,Returned
